Country Name,Country Code,Indicator Name,Year,% Male Unemployment
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,9.708084859
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,8.722665928
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,8.592219533
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,10.35745187
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,11.68647408
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,13.05281687
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,13.58266392
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,12.85517421
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,12.58971289
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,11.46363182
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,9.690505404
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,7.47886734
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,6.289752962
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,8.534846934
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,10.01113443
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,9.743976054
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,9.889939006
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,9.928200787
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,8.662072256
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,7.749450415
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,6.528741881
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,5.318444752
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.324774057
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,3.713168125
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,4.322071736
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,4.466130316
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,4.0146112
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,4.026344141
Central Europe and the Baltics,CEB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,3.839960629
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,1.204
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,1.887
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,2.89
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,3.089
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,2.685
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,3.375
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,4.28
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,3.158
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,2.672
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,2.293
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,1.703
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,2.782
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,3.809
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,3.944
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,3.886
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,3.402
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,2.916
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,2.82
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,3.764
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,4.479
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,4.08
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,4.282
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,4.6
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,4.688
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,4.704
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,4.841
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,4.57
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,4.367
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,4.114
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,4.656
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,4.816
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,3.894
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,3.832
Switzerland,CHE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,3.894
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,5.189
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,5.753
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,6.722
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,6.879
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,6.505
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,6.413
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,6.207
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,5.754
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,5.458
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,4.927
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.743
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,5.115
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.463
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,5.624
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.546
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,5.258
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.97
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.154
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,6.862
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,7.177
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,7.339
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,8.191
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,8.71
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,8.479
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,8.013
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,7.469
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,6.849
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.286
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,6.149
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,6.657
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,6.594
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,5.871
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,5.983
Channel Islands,CHI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,6.056
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,5.025
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,3.905
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,4.202
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,5.438
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,4.437
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,6.141
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,5.89
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,6.263
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,10.148
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,9.453
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,9.598
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,9.324
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,8.55
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,8.56
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,7.645
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,7.427
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,6.958
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,7.514
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,9.975
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,7.256
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,6.222
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.542
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.404
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,6.079
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,5.828
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2016,6.292
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2017,6.869
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2018,6.962
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2019,6.958
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2020,10.786
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2021,9.087
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2022,7.839
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2023,8.755
Chile,CHL,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2024,8.679
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1991,2.628
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1992,2.628
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1993,2.983
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1994,3.216
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1995,3.326
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1996,3.459
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1997,3.581
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1998,3.592
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",1999,3.602
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2000,3.613
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2001,4.211
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2002,4.697
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2003,5.073
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2004,4.972
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2005,5.004
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2006,4.903
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2007,4.814
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2008,5.078
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2009,5.221
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2010,5.009
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2011,5.032
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2012,5.066
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2013,5.089
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2014,5.123
China,CHN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2015,5.145
